OBJECTID,SID,BASIN,SUBBASIN,NAME,NATURE,year,month,day,Hurricane_Date,LAT,LON,USA_WIND,USA_PRES,geometry
689016,2022209N16246,EP,MM,Georgette,TS,2022,7,28,1659067200000,16.2,-116.2,40,1002,"LINESTRING (-116.199951172267 16.2000007632744, -116.699951172297 16.1000003815856)"
689017,2022209N16246,EP,MM,Georgette,TS,2022,7,28,1659067200000,16.1,-116.7,43,1001,"LINESTRING (-116.699951172297 16.1000003815856, -117.199951171429 16.1000003815856)"
689018,2022209N16246,EP,MM,Georgette,TS,2022,7,28,1659067200000,16.1,-117.2,45,1000,"LINESTRING (-117.199951171429 16.1000003815856, -117.699951171459 16.1000003815856)"
689019,2022209N16246,EP,MM,Georgette,TS,2022,7,28,1659067200000,16.1,-117.7,45,1000,"LINESTRING (-117.699951171459 16.1000003815856, -118.199951171489 16.0000000003688)"
689020,2022209N16246,EP,MM,Georgette,TS,2022,7,28,1659067200000,16.0,-118.2,45,1000,"LINESTRING (-118.199951171489 16.0000000003688, -118.69995117152 15.8999996181267)"
689021,2022209N16246,EP,MM,Georgette,TS,2022,7,28,1659067200000,15.9,-118.7,45,1000,"LINESTRING (-118.69995117152 15.8999996181267, -119.19995117155 15.8000001911128)"
689022,2022209N16246,EP,MM,Georgette,TS,2022,7,28,1659067200000,15.8,-119.2,45,1000,"LINESTRING (-119.19995117155 15.8000001911128, -119.69995117158 15.6999998089531)"
689023,2022209N16246,EP,MM,Georgette,TS,2022,7,28,1659067200000,15.7,-119.7,45,1000,"LINESTRING (-119.69995117158 15.6999998089531, -120.19995117161 15.6000003818445)"
689024,2022209N16246,EP,MM,Georgette,TS,2022,7,29,1659153600000,15.6,-120.2,45,1000,"LINESTRING (-120.19995117161 15.6000003818445, -120.69995117164 15.5000000002133)"
689025,2022209N16246,EP,MM,Georgette,TS,2022,7,29,1659153600000,15.5,-120.7,48,999,"LINESTRING (-120.69995117164 15.5000000002133, -121.300048827711 15.3999996183638)"
689026,2022209N16246,EP,MM,Georgette,TS,2022,7,29,1659153600000,15.4,-121.3,50,998,"LINESTRING (-121.300048827711 15.3999996183638, -121.900024414412 15.1999998096178)"
689027,2022209N16246,EP,MM,Georgette,TS,2022,7,29,1659153600000,15.2,-121.9,50,998,"LINESTRING (-121.900024414412 15.1999998096178, -122.400024414443 15.1000003813459)"
689028,2022209N16246,EP,MM,Georgette,TS,2022,7,29,1659153600000,15.1,-122.4,50,998,"LINESTRING (-122.400024414443 15.1000003813459, -122.900024414473 14.9999999999315)"
689029,2022209N16246,EP,MM,Georgette,TS,2022,7,29,1659153600000,15.0,-122.9,48,999,"LINESTRING (-122.900024414473 14.9999999999315, -123.500000000276 14.8999996188863)"
689030,2022209N16246,EP,MM,Georgette,TS,2022,7,29,1659153600000,14.9,-123.5,45,1000,"LINESTRING (-123.500000000276 14.8999996188863, -124.099975586079 14.8000001909962)"
689031,2022209N16246,EP,MM,Georgette,TS,2022,7,29,1659153600000,14.8,-124.1,45,1000,"LINESTRING (-124.099975586079 14.8000001909962, -124.599975586109 14.6000003816703)"
689032,2022209N16246,EP,MM,Georgette,TS,2022,7,30,1659240000000,14.6,-124.6,45,1000,"LINESTRING (-124.599975586109 14.6000003816703, -125.099975586139 14.3999996189063)"
689033,2022209N16246,EP,MM,Georgette,TS,2022,7,30,1659240000000,14.4,-125.1,45,1000,"LINESTRING (-125.099975586139 14.3999996189063, -125.500000000397 14.3000001906163)"
689034,2022209N16246,EP,MM,Georgette,TS,2022,7,30,1659240000000,14.3,-125.5,45,1000,"LINESTRING (-125.500000000397 14.3000001906163, -125.900024413756 14.1000003816827)"
689035,2022209N16246,EP,MM,Georgette,TS,2022,7,30,1659240000000,14.1,-125.9,45,1000,"LINESTRING (-125.900024413756 14.1000003816827, -126.400024413786 14.0000000003359)"
689036,2022209N16246,EP,MM,Georgette,TS,2022,7,30,1659240000000,14.0,-126.4,45,1000,"LINESTRING (-126.400024413786 14.0000000003359, -126.800048828043 13.8000001903407)"
689037,2022209N16246,EP,MM,Georgette,TS,2022,7,30,1659240000000,13.8,-126.8,45,1000,"LINESTRING (-126.800048828043 13.8000001903407, -127.300048828073 13.6999998096696)"
689038,2022209N16246,EP,MM,Georgette,TS,2022,7,30,1659240000000,13.7,-127.3,45,1000,"LINESTRING (-127.300048828073 13.6999998096696, -127.800048828104 13.6000003815828)"
689039,2022209N16246,EP,MM,Georgette,TS,2022,7,30,1659240000000,13.6,-127.8,45,1000,"LINESTRING (-127.800048828104 13.6000003815828, -128.199951172094 13.4999999996747)"
689040,2022209N16246,EP,MM,Georgette,TS,2022,7,31,1659326400000,13.5,-128.2,45,1000,"LINESTRING (-128.199951172094 13.4999999996747, -128.599975586351 13.399999618159)"
689041,2022209N16246,EP,MM,Georgette,TS,2022,7,31,1659326400000,13.4,-128.6,43,1001,"LINESTRING (-128.599975586351 13.399999618159, -128.900024413937 13.3000001904185)"
689042,2022209N16246,EP,MM,Georgette,TS,2022,7,31,1659326400000,13.3,-128.9,40,1002,"LINESTRING (-128.900024413937 13.3000001904185, -129.199951172154 13.1000003812692)"
689043,2022209N16246,EP,MM,Georgette,TS,2022,7,31,1659326400000,13.1,-129.2,38,1003,"LINESTRING (-129.199951172154 13.1000003812692, -129.400024413967 13.0000000001707)"
689044,2022209N16246,EP,MM,Georgette,TS,2022,7,31,1659326400000,13.0,-129.4,35,1004,"LINESTRING (-129.400024413967 13.0000000001707, -129.599975585513 12.899999618655)"
689045,2022209N16246,EP,MM,Georgette,TS,2022,7,31,1659326400000,12.9,-129.6,33,1005,"LINESTRING (-129.599975585513 12.899999618655, -129.699951172184 12.8000001904575)"
689046,2022209N16246,EP,MM,Georgette,TS,2022,7,31,1659326400000,12.8,-129.7,30,1006,"LINESTRING (-129.699951172184 12.8000001904575, -129.800048828225 12.6999998089308)"
689047,2022209N16246,EP,MM,Georgette,TS,2022,7,31,1659326400000,12.7,-129.8,30,1006,"LINESTRING (-129.800048828225 12.6999998089308, -129.99999999977 12.6999998089308)"
689048,2022209N16246,EP,MM,Georgette,TS,2022,8,1,1659412800000,12.7,-130.0,30,1006,"LINESTRING (-129.99999999977 12.6999998089308, -130.199951172214 12.6999998089308)"
689049,2022209N16246,EP,MM,Georgette,TS,2022,8,1,1659412800000,12.7,-130.2,30,1006,"LINESTRING (-130.199951172214 12.6999998089308, -130.400024414028 12.8000001904575)"
689050,2022209N16246,EP,MM,Georgette,TS,2022,8,1,1659412800000,12.8,-130.4,30,1006,"LINESTRING (-130.400024414028 12.8000001904575, -130.599975585573 12.899999618655)"
689051,2022209N16246,EP,MM,Georgette,TS,2022,8,1,1659412800000,12.9,-130.6,30,1006,"LINESTRING (-130.599975585573 12.899999618655, -130.800048828285 13.0000000001707)"
689052,2022209N16246,EP,MM,Georgette,TS,2022,8,1,1659412800000,13.0,-130.8,30,1006,"LINESTRING (-130.800048828285 13.0000000001707, -130.900024414058 13.0000000001707)"
689053,2022209N16246,EP,MM,Georgette,TS,2022,8,1,1659412800000,13.0,-130.9,30,1006,"LINESTRING (-130.900024414058 13.0000000001707, -130.999999999831 13.1000003812692)"
689054,2022209N16246,EP,MM,Georgette,TS,2022,8,1,1659412800000,13.1,-131.0,30,1006,"LINESTRING (-130.999999999831 13.1000003812692, -131.099975585604 13.1999998090985)"
689055,2022209N16246,EP,MM,Georgette,TS,2022,8,1,1659412800000,13.2,-131.1,30,1006,"LINESTRING (-131.099975585604 13.1999998090985, -131.099975585604 13.3000001904185)"
689056,2022209N16246,EP,MM,Georgette,TS,2022,8,2,1659499200000,13.3,-131.1,30,1006,"LINESTRING (-131.099975585604 13.3000001904185, -130.999999999831 13.399999618159)"
689057,2022209N16246,EP,MM,Georgette,TS,2022,8,2,1659499200000,13.4,-131.0,30,1006,"LINESTRING (-130.999999999831 13.399999618159, -130.900024414058 13.6000003815828)"
689058,2022209N16246,EP,MM,Georgette,TS,2022,8,2,1659499200000,13.6,-130.9,30,1006,"LINESTRING (-130.900024414058 13.6000003815828, -130.800048828285 13.6999998096696)"
689059,2022209N16246,EP,MM,Georgette,TS,2022,8,2,1659499200000,13.7,-130.8,30,1006,"LINESTRING (-130.800048828285 13.6999998096696, -130.699951172245 13.8999996188537)"
689060,2022209N16246,EP,MM,Georgette,TS,2022,8,2,1659499200000,13.9,-130.7,30,1006,"LINESTRING (-130.699951172245 13.8999996188537, -130.599975585573 14.1000003816827)"
689061,2022209N16246,EP,MM,Georgette,TS,2022,8,2,1659499200000,14.1,-130.6,30,1006,"LINESTRING (-130.599975585573 14.1000003816827, -130.400024414028 14.3999996189063)"
689062,2022209N16246,EP,MM,Georgette,TS,2022,8,2,1659499200000,14.4,-130.4,30,1006,"LINESTRING (-130.400024414028 14.3999996189063, -130.199951172214 14.6999998095738)"
689063,2022209N16246,EP,MM,Georgette,TS,2022,8,2,1659499200000,14.7,-130.2,30,1006,"LINESTRING (-130.199951172214 14.6999998095738, -129.99999999977 14.9999999999315)"
689064,2022209N16246,EP,MM,Georgette,TS,2022,8,3,1659585600000,15.0,-130.0,30,1006,"LINESTRING (-129.99999999977 14.9999999999315, -129.800048828225 15.3000001907773)"
689065,2022209N16246,EP,MM,Georgette,TS,2022,8,3,1659585600000,15.3,-129.8,30,1006,"LINESTRING (-129.800048828225 15.3000001907773, -129.599975585513 15.6999998089531)"
689066,2022209N16246,EP,MM,Georgette,TS,2022,8,3,1659585600000,15.7,-129.6,30,1006,"LINESTRING (-129.599975585513 15.6999998089531, -129.400024413967 16.0000000003688)"
689067,2022209N16246,EP,MM,Georgette,TS,2022,8,3,1659585600000,16.0,-129.4,30,1007,"LINESTRING (-129.400024413967 16.0000000003688, -129.300048828194 16.3999996184226)"
689068,2022209N16246,EP,MM,Georgette,TS,2022,8,3,1659585600000,16.4,-129.3,30,1007,"LINESTRING (-129.300048828194 16.3999996184226, -129.199951172154 16.7999992371221)"
689069,2022209N16246,EP,MM,Georgette,TS,2022,8,3,1659585600000,16.8,-129.2,30,1008,"LINESTRING (-129.199951172154 16.7999992371221, -129.199951172154 17.2000007629882)"
689070,2022209N16246,EP,MM,Georgette,DS,2022,8,3,1659585600000,17.2,-129.2,30,1008,"LINESTRING (-129.199951172154 17.2000007629882, -129.300048828194 17.6000003813647)"
689071,2022209N16246,EP,MM,Georgette,DS,2022,8,3,1659585600000,17.6,-129.3,30,1008,"LINESTRING (-129.300048828194 17.6000003813647, -129.49999999974 17.8999996181107)"
689072,2022209N16246,EP,MM,Georgette,DS,2022,8,4,1659672000000,17.9,-129.5,30,1008,"LINESTRING (-129.49999999974 17.8999996181107, -129.699951172184 18.1000003812774)"
689073,2022209N16246,EP,MM,Georgette,DS,2022,8,4,1659672000000,18.1,-129.7,30,1009,"LINESTRING (-129.699951172184 18.1000003812774, -129.900024413997 18.2999992368814)"
689074,2022209N16246,EP,MM,Georgette,DS,2022,8,4,1659672000000,18.3,-129.9,30,1009,"LINESTRING (-129.900024413997 18.2999992368814, -130.099975585543 18.5000000002872)"
689075,2022209N16246,EP,MM,Georgette,DS,2022,8,4,1659672000000,18.5,-130.1,30,1009,"LINESTRING (-130.099975585543 18.5000000002872, -130.400024414028 18.7000007633111)"
689076,2022209N16246,EP,MM,Georgette,DS,2022,8,4,1659672000000,18.7,-130.4,30,1009,"LINESTRING (-130.400024414028 18.7000007633111, -130.699951172245 18.899999618207)"
689077,2022209N16246,EP,MM,Georgette,DS,2022,8,4,1659672000000,18.9,-130.7,30,1010,"LINESTRING (-130.699951172245 18.899999618207, -130.999999999831 19.0000000001198)"
689078,2022209N16246,EP,MM,Georgette,DS,2022,8,4,1659672000000,19.0,-131.0,30,1010,"LINESTRING (-130.999999999831 19.0000000001198, -131.300048828315 19.2000007631631)"
689079,2022209N16246,EP,MM,Georgette,DS,2022,8,4,1659672000000,19.2,-131.3,30,1010,"LINESTRING (-131.300048828315 19.2000007631631, -131.699951172305 19.2999992368073)"
689080,2022209N16246,EP,MM,Georgette,DS,2022,8,5,1659758400000,19.3,-131.7,30,1010,"LINESTRING (-131.699951172305 19.2999992368073, -132.099975585664 19.3999996182436)"
689081,2022209N16246,EP,MM,Georgette,DS,2022,8,5,1659758400000,19.4,-132.1,28,1011,"LINESTRING (-132.099975585664 19.3999996182436, -132.499999999921 19.3999996182436)"
689082,2022209N16246,EP,MM,Georgette,DS,2022,8,5,1659758400000,19.4,-132.5,25,1011,"LINESTRING (-132.499999999921 19.3999996182436, -132.999999999952 19.3999996182436)"
689083,2022209N16246,EP,MM,Georgette,DS,2022,8,5,1659758400000,19.4,-133.0,25,1011,"LINESTRING (-132.999999999952 19.3999996182436, -133.499999999982 19.5000000003411)"
689120,2022219N14255,EP,MM,Howard,TS,2022,8,6,1659844800000,14.0,-105.3,30,1006,"LINESTRING (-105.300048828541 14.0000000003359, -105.800048828571 14.3000001906163)"
689121,2022219N14255,EP,MM,Howard,TS,2022,8,6,1659844800000,14.3,-105.8,30,1006,"LINESTRING (-105.800048828571 14.3000001906163, -106.300048827703 14.6999998095738)"
689122,2022219N14255,EP,MM,Howard,TS,2022,8,6,1659844800000,14.7,-106.3,30,1006,"LINESTRING (-106.300048827703 14.6999998095738, -106.800048827733 15.1000003813459)"
689123,2022219N14255,EP,MM,Howard,TS,2022,8,6,1659844800000,15.1,-106.8,30,1006,"LINESTRING (-106.800048827733 15.1000003813459, -107.400024414435 15.3999996183638)"
689124,2022219N14255,EP,MM,Howard,TS,2022,8,7,1659931200000,15.4,-107.4,30,1006,"LINESTRING (-107.400024414435 15.3999996183638, -108.000000000238 15.6999998089531)"
689125,2022219N14255,EP,MM,Howard,TS,2022,8,7,1659931200000,15.7,-108.0,30,1006,"LINESTRING (-108.000000000238 15.6999998089531, -108.599975586041 16.0000000003688)"
689126,2022219N14255,EP,MM,Howard,TS,2022,8,7,1659931200000,16.0,-108.6,30,1006,"LINESTRING (-108.599975586041 16.0000000003688, -109.099975586071 16.299999237158)"
689127,2022219N14255,EP,MM,Howard,TS,2022,8,7,1659931200000,16.3,-109.1,30,1006,"LINESTRING (-109.099975586071 16.299999237158, -109.599975586101 16.6000003812467)"
689128,2022219N14255,EP,MM,Howard,TS,2022,8,7,1659931200000,16.6,-109.6,30,1006,"LINESTRING (-109.599975586101 16.6000003812467, -110.000000000358 16.899999618424)"
689129,2022219N14255,EP,MM,Howard,TS,2022,8,7,1659931200000,16.9,-110.0,33,1006,"LINESTRING (-110.000000000358 16.899999618424, -110.400024413717 17.2000007629882)"
689130,2022219N14255,EP,MM,Howard,TS,2022,8,7,1659931200000,17.2,-110.4,35,1005,"LINESTRING (-110.400024413717 17.2000007629882, -110.800048827975 17.6000003813647)"
689131,2022219N14255,EP,MM,Howard,TS,2022,8,7,1659931200000,17.6,-110.8,38,1005,"LINESTRING (-110.800048827975 17.6000003813647, -111.300048828005 18.000000000422)"
689132,2022219N14255,EP,MM,Howard,TS,2022,8,8,1660017600000,18.0,-111.3,40,1004,"LINESTRING (-111.300048828005 18.000000000422, -111.800048828035 18.399999618695)"
689133,2022219N14255,EP,MM,Howard,TS,2022,8,8,1660017600000,18.4,-111.8,43,1004,"LINESTRING (-111.800048828035 18.399999618695, -112.199951172025 18.7999992367456)"
689134,2022219N14255,EP,MM,Howard,TS,2022,8,8,1660017600000,18.8,-112.2,45,1003,"LINESTRING (-112.199951172025 18.7999992367456, -112.699951172055 19.2999992368073)"
689135,2022219N14255,EP,MM,Howard,TS,2022,8,8,1660017600000,19.3,-112.7,50,1001,"LINESTRING (-112.699951172055 19.2999992368073, -113.099975586313 19.7000007626546)"
689136,2022219N14255,EP,MM,Howard,TS,2022,8,8,1660017600000,19.7,-113.1,55,999,"LINESTRING (-113.099975586313 19.7000007626546, -113.499999999672 20.0000000001039)"
689137,2022219N14255,EP,MM,Howard,TS,2022,8,8,1660017600000,20.0,-113.5,60,995,"LINESTRING (-113.499999999672 20.0000000001039, -113.900024413929 20.2999992366866)"
689138,2022219N14255,EP,MM,Howard,TS,2022,8,8,1660017600000,20.3,-113.9,65,991,"LINESTRING (-113.900024413929 20.2999992366866, -114.300048828186 20.6000003811716)"
689139,2022219N14255,EP,MM,Howard,TS,2022,8,8,1660017600000,20.6,-114.3,70,987,"LINESTRING (-114.300048828186 20.6000003811716, -114.800048828216 20.8999996188328)"
689140,2022219N14255,EP,MM,Howard,TS,2022,8,9,1660104000000,20.9,-114.8,75,983,"LINESTRING (-114.800048828216 20.8999996188328, -115.300048828247 21.2000007627649)"
689141,2022219N14255,EP,MM,Howard,TS,2022,8,9,1660104000000,21.2,-115.3,75,983,"LINESTRING (-115.300048828247 21.2000007627649, -115.699951172237 21.3999996183591)"
689142,2022219N14255,EP,MM,Howard,TS,2022,8,9,1660104000000,21.4,-115.7,75,983,"LINESTRING (-115.699951172237 21.3999996183591, -116.099975585596 21.6000003812848)"
689143,2022219N14255,EP,MM,Howard,TS,2022,8,9,1660104000000,21.6,-116.1,73,985,"LINESTRING (-116.099975585596 21.6000003812848, -116.499999999853 21.8999996185335)"
689144,2022219N14255,EP,MM,Howard,TS,2022,8,9,1660104000000,21.9,-116.5,70,986,"LINESTRING (-116.499999999853 21.8999996185335, -116.90002441411 22.100000381117)"
689145,2022219N14255,EP,MM,Howard,TS,2022,8,9,1660104000000,22.1,-116.9,68,988,"LINESTRING (-116.90002441411 22.100000381117, -117.300048828368 22.3999996187733)"
689146,2022219N14255,EP,MM,Howard,TS,2022,8,9,1660104000000,22.4,-117.3,65,989,"LINESTRING (-117.300048828368 22.3999996187733, -117.699951171459 22.7000007632013)"
689147,2022219N14255,EP,MM,Howard,TS,2022,8,9,1660104000000,22.7,-117.7,63,991,"LINESTRING (-117.699951171459 22.7000007632013, -117.999999999944 22.8999996185851)"
689148,2022219N14255,EP,MM,Howard,TS,2022,8,10,1660190400000,22.9,-118.0,60,992,"LINESTRING (-117.999999999944 22.8999996185851, -118.400024414201 23.1000003817276)"
689149,2022219N14255,EP,MM,Howard,TS,2022,8,10,1660190400000,23.1,-118.4,58,994,"LINESTRING (-118.400024414201 23.1000003817276, -118.800048828458 23.2999992372356)"
689150,2022219N14255,EP,MM,Howard,TS,2022,8,10,1660190400000,23.3,-118.8,55,995,"LINESTRING (-118.800048828458 23.2999992372356, -119.300048828488 23.4999999998205)"
689151,2022219N14255,EP,MM,Howard,TS,2022,8,10,1660190400000,23.5,-119.3,53,997,"LINESTRING (-119.300048828488 23.4999999998205, -119.800048828519 23.6000003815182)"
689152,2022219N14255,EP,MM,Howard,TS,2022,8,10,1660190400000,23.6,-119.8,50,999,"LINESTRING (-119.800048828519 23.6000003815182, -120.400024414322 23.7000007631849)"
689153,2022219N14255,EP,MM,Howard,TS,2022,8,10,1660190400000,23.7,-120.4,48,1002,"LINESTRING (-120.400024414322 23.7000007631849, -120.900024414352 23.7999992369843)"
689154,2022219N14255,EP,MM,Howard,TS,2022,8,10,1660190400000,23.8,-120.9,45,1004,"LINESTRING (-120.900024414352 23.7999992369843, -121.400024414382 23.8999996181619)"
689155,2022219N14255,EP,MM,Howard,TS,2022,8,10,1660190400000,23.9,-121.4,43,1005,"LINESTRING (-121.400024414382 23.8999996181619, -121.900024414412 24.0000000002874)"
689156,2022219N14255,EP,MM,Howard,DS,2022,8,11,1660276800000,24.0,-121.9,40,1006,"LINESTRING (-121.900024414412 24.0000000002874, -122.500000000215 24.0000000002874)"
689157,2022219N14255,EP,MM,Howard,DS,2022,8,11,1660276800000,24.0,-122.5,38,1006,"LINESTRING (-122.500000000215 24.0000000002874, -123.000000000246 24.0000000002874)"
689158,2022219N14255,EP,MM,Howard,DS,2022,8,11,1660276800000,24.0,-123.0,35,1006,"LINESTRING (-123.000000000246 24.0000000002874, -123.500000000276 24.0000000002874)"
689159,2022219N14255,EP,MM,Howard,DS,2022,8,11,1660276800000,24.0,-123.5,33,1007,"LINESTRING (-123.500000000276 24.0000000002874, -124.000000000306 24.1000003813357)"
689160,2022219N14255,EP,MM,Howard,DS,2022,8,11,1660276800000,24.1,-124.0,30,1007,"LINESTRING (-124.000000000306 24.1000003813357, -124.400024413665 24.2000007627415)"
689161,2022219N14255,EP,MM,Howard,DS,2022,8,11,1660276800000,24.2,-124.4,30,1007,"LINESTRING (-124.400024413665 24.2000007627415, -124.800048827922 24.2000007627415)"
689162,2022219N14255,EP,MM,Howard,DS,2022,8,11,1660276800000,24.2,-124.8,30,1007,"LINESTRING (-124.800048827922 24.2000007627415, -125.300048827953 24.2000007627415)"
689163,2022219N14255,EP,MM,Howard,DS,2022,8,11,1660276800000,24.2,-125.3,28,1008,"LINESTRING (-125.300048827953 24.2000007627415, -125.699951171943 24.2000007627415)"
689164,2022219N14255,EP,MM,Howard,DS,2022,8,12,1660363200000,24.2,-125.7,25,1009,"LINESTRING (-125.699951171943 24.2000007627415, -126.0999755862 24.2000007627415)"
689165,2022219N14255,EP,MM,Howard,DS,2022,8,12,1660363200000,24.2,-126.1,25,1009,"LINESTRING (-126.0999755862 24.2000007627415, -126.499999999559 24.1000003813357)"
689166,2022219N14255,EP,MM,Howard,DS,2022,8,12,1660363200000,24.1,-126.5,25,1009,"LINESTRING (-126.499999999559 24.1000003813357, -126.900024413816 24.0000000002874)"
689167,2022219N14255,EP,MM,Howard,DS,2022,8,12,1660363200000,24.0,-126.9,25,1010,"LINESTRING (-126.900024413816 24.0000000002874, -127.300048828073 23.7999992369843)"
689168,2022219N14255,EP,MM,Howard,DS,2022,8,12,1660363200000,23.8,-127.3,25,1011,"LINESTRING (-127.300048828073 23.7999992369843, -127.599975586291 23.7000007631849)"
689169,2022219N14255,EP,MM,Howard,DS,2022,8,12,1660363200000,23.7,-127.6,23,1012,"LINESTRING (-127.599975586291 23.7000007631849, -127.99999999965 23.6000003815182)"
689170,2022219N14255,EP,MM,Howard,DS,2022,8,12,1660363200000,23.6,-128.0,20,1012,"LINESTRING (-127.99999999965 23.6000003815182, -128.400024413907 23.4999999998205)"
